Command,Speed (mm/s),Initial Position (mm),End Position (mm),Time (s),ArUco ID,Translation X (m),Translation Y (m),Translation Z (m),Rotation X,Rotation Y,Rotation Z,Rotation W
P800,240.0,600.0,800.0,1741944817.0676067,aruco_4,0.20791299140139183,0.05437505340172088,0.041586148472165574,-0.012154943150370112,0.06256304702663362,0.9979606761656661,0.003549876095239951
P800,240.0,600.0,800.0,1741944817.0682063,aruco_6,0.39476238641998807,0.05450823848799364,0.04691118447587461,0.059803898069265525,0.07732781932969131,0.99514698475806,-0.011241488628188056
P800,240.0,600.0,800.0,1741944817.0685623,aruco_10,0.7636403265039972,0.05467410319212312,0.024454796287607383,0.029503731700613454,0.014763458551519285,0.9994507637835227,0.003119472529134512
P800,240.0,600.0,800.0,1741944817.0688744,aruco_3,0.21096522032938086,-0.03803301122068942,0.05635490913181607,-0.04974824861675564,-0.022290919109610095,0.9984905560757292,-0.006695244135216967
P800,240.0,600.0,800.0,1741944817.0691953,aruco_1,0.01183432091853337,-0.044728086594041566,0.018628195992741903,-0.015573131339908803,-0.091195196583252,0.9957110790177562,-0.0005925813350147449
P800,240.0,600.0,800.0,1741944817.069486,aruco_5,0.3965036471791145,-0.039125252292448176,0.056469494994124236,0.03978456447788102,0.003120662022429493,0.9991482599517316,-0.010497368300483641
P800,240.0,600.0,800.0,1741944817.069785,aruco_7,0.580613549146473,-0.039437711375028356,0.048080708903293634,0.08102506565491359,-0.05618307946181471,0.9950963188610653,0.007855353947003856
P800,240.0,600.0,800.0,1741944817.0700657,aruco_9,0.765532225752314,-0.04050820403958946,0.027708088020563015,0.028330109965417086,-0.004528564544926908,0.9995791509090464,0.00429048592022485
P800,240.0,600.0,800.0,1741944817.0703285,aruco_0,0.6969229406273554,0.0038908031538956445,0.029242542199583443,-0.03820717323380562,0.1018832750768659,0.9940030115541998,-0.010863402149837583
P800,240.0,600.0,800.0,1741944817.202673,aruco_2,0.0196877715673191,0.05517866619288478,0.03552277645289148,-0.04511917822988111,0.06310040697918366,0.9969200008357105,-0.011536921506690027
P800,240.0,600.0,800.0,1741944817.202991,aruco_8,0.5833323790736356,0.05900263651211501,0.029233336869325166,0.05442643794353331,0.022394483429409313,0.9982138211988975,0.010266805666884064
P800,240.0,600.0,800.0,1741944817.2031457,aruco_4,0.20798257724068367,0.054389706424189554,0.041886308667065886,-0.0134946601093537,0.06313057072564023,0.9979069211690426,0.0037672484142254243
P800,240.0,600.0,800.0,1741944817.2033222,aruco_6,0.39472936151588456,0.05450512327322004,0.04555863889545131,0.05457308515603845,0.07457804221494795,0.995656727412899,-0.011294484221102826
P800,240.0,600.0,800.0,1741944817.2034528,aruco_10,0.7634777325814762,0.05471604765851748,0.02474393159184507,0.03215188610222511,0.011819577578404803,0.9994090992887634,0.0028277708322853533
P800,240.0,600.0,800.0,1741944817.2036705,aruco_3,0.21115657760613302,-0.03793370948017004,0.05702917006792918,-0.050136728914404564,-0.024169389312512425,0.9984263886413371,-0.006847311877864555
P800,240.0,600.0,800.0,1741944817.2042441,aruco_1,0.012485418927976055,-0.04451891653216933,0.01983837402309796,-0.01610652745857833,-0.08667509379389937,0.9961020956262411,-0.0029348424956495128
P800,240.0,600.0,800.0,1741944817.2047942,aruco_5,0.39652294368538743,-0.03897662376779544,0.0575174033249396,0.04017741255151527,-0.0018651280804441734,0.9991330970483754,-0.01073971170703105
P800,240.0,600.0,800.0,1741944817.2051513,aruco_7,0.5810034296022406,-0.039735437658191444,0.046159095075268164,0.0789848413735372,-0.052491328316945425,0.9954721523189158,0.00642178539311677
P800,240.0,600.0,800.0,1741944817.2055213,aruco_9,0.7649411956398968,-0.04044846163170841,0.02892332539781517,0.02894916795148802,-0.005401994951308718,0.999561541903415,0.0030786849682286404
P800,240.0,600.0,800.0,1741944817.2058897,aruco_0,0.7138552046197445,0.0030018543758902477,0.016889648103653343,-0.016991232419840175,0.086641896161584,0.9959745886673341,-0.015462499797240079
P800,240.0,600.0,800.0,1741944817.311597,aruco_2,0.018533711089189664,0.05516695660397452,0.03325903412769948,-0.04135981260251056,0.06535607026480146,0.996916766078568,-0.013225041960677501
P800,240.0,600.0,800.0,1741944817.312063,aruco_8,0.583295375308909,0.05895597729510601,0.02933334731034709,0.053127812568716355,0.022045354849858544,0.998291905128335,0.010232310935235077
P800,240.0,600.0,800.0,1741944817.3123813,aruco_4,0.2080365830430221,0.05438714376042542,0.042017843247789344,-0.009780723172781489,0.06264040367396165,0.9979818169791104,0.003577785922505586
P800,240.0,600.0,800.0,1741944817.3129036,aruco_6,0.3947485559691751,0.05450212087740939,0.046727185200272636,0.052478907887281136,0.08246455406967032,0.9951414815883333,-0.01178912257840321
P800,240.0,600.0,800.0,1741944817.3134108,aruco_10,0.7612182206133015,0.054662295463971285,0.02976261199267549,0.03737069612736343,0.0061464340193999,0.9992824474022318,-0.0004826435400267654
P800,240.0,600.0,800.0,1741944817.3137302,aruco_0,0.7278338300232736,0.002735780713986377,0.01319278413005276,-0.013277584628714615,0.08050533390883827,0.9964781201797077,-0.01933761300284864
P800,240.0,600.0,800.0,1741944817.3139954,aruco_3,0.2107477157489684,-0.03811438762697586,0.05562755979041145,-0.05000116681477313,-0.024226551827357477,0.9984316551469098,-0.006868601464998261
P800,240.0,600.0,800.0,1741944817.3141565,aruco_1,0.011282550998062413,-0.04490655990576681,0.017713778785964807,-0.017090129929638223,-0.09125934686255792,0.9956774593285046,-0.0024589396173944032
P800,240.0,600.0,800.0,1741944817.314302,aruco_5,0.3964798035114797,-0.03920286198406628,0.05574611953765074,0.029277309986467864,-0.004084662765719818,0.999503660502111,-0.010889330705304675
P800,240.0,600.0,800.0,1741944817.3144884,aruco_7,0.5805739751258396,-0.03938564799554703,0.0484557112063595,0.08071484617503026,-0.05388047935820831,0.9952482064930069,0.007937575275437004
P800,240.0,600.0,800.0,1741944817.3146598,aruco_9,0.7649571190144704,-0.040311452153435345,0.029696538617996593,0.05709617527129936,-0.013699632174196986,0.9982409919673864,0.008201155837611065
P800,240.0,600.0,800.0,1741944817.4197683,aruco_2,0.019632271426633707,0.055166203727912325,0.03535629152545727,-0.045866324693472606,0.06108982810960091,0.9970112605893483,-0.011526041959692734
P800,240.0,600.0,800.0,1741944817.4206228,aruco_8,0.5833058053722483,0.05899636719681611,0.02924521074846398,0.05129361128023242,0.01937865907484526,0.9984461830558572,0.009931904700247395
P800,240.0,600.0,800.0,1741944817.420997,aruco_4,0.2077691925845136,0.05438156078801789,0.04114636664671789,-0.014256671582230323,0.06187511199384567,0.9979755459549955,0.0036080180150563114
P800,240.0,600.0,800.0,1741944817.4216783,aruco_6,0.3947451621640455,0.054521986051115995,0.04540723740974528,0.055072971816505806,0.07083424941475186,0.9959107296682165,-0.010549200439368559
P800,240.0,600.0,800.0,1741944817.4221804,aruco_10,0.7630184674866134,0.0546966843987618,0.02582792210191509,0.03121416655934433,0.014714749289413886,0.9993983507565223,0.0034754410120850466
P800,240.0,600.0,800.0,1741944817.4224956,aruco_3,0.21147125943574532,-0.03781291645509374,0.05812201319801291,-0.05327533507714591,-0.025657350129859972,0.9982303988798816,-0.006284901015240495
P800,240.0,600.0,800.0,1741944817.4229832,aruco_1,0.012454251638932268,-0.04459271448026994,0.01990190352068799,-0.02031454285341548,-0.09050883831089293,0.9956858367948699,-0.002274701490994008
P800,240.0,600.0,800.0,1741944817.423738,aruco_5,0.3965477717312534,-0.03894648698651504,0.05768409537812058,0.04066289361636265,-9.114905743221085e-05,0.999109046613882,-0.011297077276258245
P800,240.0,600.0,800.0,1741944817.4240425,aruco_7,0.5805228657538696,-0.03938810443785273,0.04851188177201182,0.08169533466645727,-0.05558654184910123,0.9950710782834072,0.00833953819703806
P800,240.0,600.0,800.0,1741944817.4241998,aruco_9,0.7690532110996016,-0.04194445167091085,0.020354824083625656,0.03507684809310184,-0.03790864790264794,0.9986560216358342,-0.004323172902623756
P800,240.0,600.0,800.0,1741944817.4243455,aruco_0,0.7365701430919909,0.0032067734479251653,0.02184825002123736,-0.025994899671411043,0.08959309794304711,0.9955497524115886,-0.013342517693541845
P800,240.0,600.0,800.0,1741944817.5301776,aruco_2,0.0199402947055507,0.055170063617782886,0.035978199586913506,-0.04570012864501845,0.06286512659727496,0.996919236343606,-0.010559381378633478
P800,240.0,600.0,800.0,1741944817.5304601,aruco_8,0.5832564956102766,0.059003959689195994,0.02952291432574561,0.053732805216206964,0.022844171842042953,0.998241370267655,0.010251161474238801
P800,240.0,600.0,800.0,1741944817.5306008,aruco_4,0.2078758826338095,0.05436280347601989,0.04143016347324724,-0.009427683282053595,0.05892893686239798,0.9982096162801007,0.004006424975551722
P800,240.0,600.0,800.0,1741944817.5307248,aruco_6,0.3946912597938851,0.054482699382212896,0.045004046065270864,0.05627272604236124,0.06641002608270834,0.9961417102970489,-0.011170136481803582
P800,240.0,600.0,800.0,1741944817.5308347,aruco_10,0.7629722050255763,0.05468305297625195,0.025881004415723496,0.03230211476178419,0.016459237955875415,0.9993338656375084,0.004181157966169509
P800,240.0,600.0,800.0,1741944817.5309408,aruco_3,0.21101914768022487,-0.037995291122663935,0.05651744715760265,-0.04928754096281911,-0.02454613669848383,0.998460618787324,-0.006678951564408077
P800,240.0,600.0,800.0,1741944817.531047,aruco_1,0.01566463402166296,-0.043607810710063616,0.026071917899279873,-0.028813788632753,-0.09642873661389897,0.9949212336595553,0.001730166378115646
P800,240.0,600.0,800.0,1741944817.531187,aruco_5,0.3964956699231533,-0.039088816309970964,0.05651588580565914,0.032452611349963356,-0.0011753023634028656,0.9994082092444436,-0.011343200609743302
P800,240.0,600.0,800.0,1741944817.5313091,aruco_7,0.5805410798680649,-0.03935988507497337,0.048563635717078224,0.0818696970631161,-0.05615109600945802,0.9950301481353885,0.00770723658188658
P800,240.0,600.0,800.0,1741944817.5314167,aruco_9,0.7700743380391981,-0.042065994461017595,0.017846042581074695,0.03875762812326083,0.006797796010890801,0.9991942346285466,0.007906195301277863
P800,240.0,600.0,800.0,1741944817.5315242,aruco_0,0.7475719218358556,0.003597389556156516,0.02481746941071694,-0.026093119038151834,0.10110225123976498,0.9944847662946912,-0.00987541777085346
P800,240.0,600.0,800.0,1741944817.6346695,aruco_2,0.01984867366409182,0.0551385216937812,0.035701608954572195,-0.04340552507130342,0.06656908228334446,0.9967256513042557,-0.014915895811871053
P800,240.0,600.0,800.0,1741944817.6351576,aruco_8,0.5832275926345833,0.05898996680042087,0.029626045899312947,0.053088024819433983,0.020583572357772296,0.9983277502272919,0.0099835597851162
P800,240.0,600.0,800.0,1741944817.635852,aruco_4,0.20806102685075348,0.05439302749397488,0.04219845353744511,-0.013732590950682475,0.06182752319962113,0.9979847518395162,0.003898551535973183
P800,240.0,600.0,800.0,1741944817.6363053,aruco_6,0.39469517870893905,0.05450332456923602,0.04528431008335554,0.05000252538431423,0.07891298488705294,0.9955638747566046,-0.011182566466743713
P800,240.0,600.0,800.0,1741944817.6365464,aruco_10,0.7621003255935463,0.05471780132250054,0.02771220425162746,0.037116509657548036,0.012619936589222875,0.9992227039392272,0.004132802469022873
P800,240.0,600.0,800.0,1741944817.6366966,aruco_0,0.7591943626519684,0.003798132143556232,0.026191297964222593,-0.025014792819509662,0.1045759918933556,0.9941710708317218,-0.007873647531667942
P800,240.0,600.0,800.0,1741944817.6368368,aruco_3,0.21120792004803762,-0.037901461721592505,0.05719013439793663,-0.05290009025737706,-0.023114614664685798,0.9983049635976299,-0.007381386581517501
P800,240.0,600.0,800.0,1741944817.6369936,aruco_1,0.01249708400729671,-0.04448139138937576,0.019890250433433065,-0.014288512238689212,-0.08713837353770079,0.9960919373247872,-0.001893408727305161
P800,240.0,600.0,800.0,1741944817.637157,aruco_5,0.39656092411245936,-0.03890752957463743,0.05783739393975895,0.029136577023091147,-0.0027096903732358834,0.9995024319559735,-0.011772688830431565
P800,240.0,600.0,800.0,1741944817.6373067,aruco_7,0.5805626456288663,-0.03942498218534021,0.04826709919388639,0.08239593833465186,-0.05617904142534978,0.9949839911389755,0.007853158551387357
P800,240.0,600.0,800.0,1741944817.637456,aruco_9,0.7789748539675918,-0.045338007865719065,-0.001510796844759299,0.023476649293538012,-0.01223504560113631,0.9996494803495262,0.0002393164373569259
P800,240.0,600.0,800.0,1741944817.7410603,aruco_2,0.0188100156848231,0.05517673960373159,0.033771647900518564,-0.03929793157346157,0.06526095239017535,0.9969972232362748,-0.013899919924207612
P800,240.0,600.0,800.0,1741944817.7414227,aruco_8,0.5826222637041638,0.05899143299325428,0.03244818982896436,0.05754985943965925,0.0273492467200177,0.9979032718124726,0.011361454408357539
P800,240.0,600.0,800.0,1741944817.7415981,aruco_4,0.20799008664180155,0.054391187258609204,0.04198417366108387,-0.016781435408394378,0.06137218334328597,0.9979660687479268,0.003943912930714316
P800,240.0,600.0,800.0,1741944817.7417476,aruco_6,0.3947088471166021,0.05450228793583314,0.04526358859876778,0.05471996487165449,0.07183306066417844,0.9958476686984337,-0.011538968930438267
P800,240.0,600.0,800.0,1741944817.7418842,aruco_10,0.7632210065151726,0.054718633972164234,0.025216601241309977,0.03539049553830074,0.010316442524066268,0.9993167595427239,0.002662358393381329
P800,240.0,600.0,800.0,1741944817.7420652,aruco_0,0.7737761940976822,0.0036346083308705923,0.020684213952957164,0.500656418549228,0.09129122894341278,0.8599987950758959,0.037564802417435345
P800,240.0,600.0,800.0,1741944817.7423074,aruco_3,0.2117943080833296,-0.037614437681342525,0.059273386762463964,-0.053653613130408534,-0.02428438202331684,0.998244994066773,-0.006203271587655226
P800,240.0,600.0,800.0,1741944817.7424774,aruco_1,0.011162270603102431,-0.04495246757940685,0.0175016338940458,-0.01821713002569086,-0.08902487523029583,0.995858232687768,-0.0030130509855222864
P800,240.0,600.0,800.0,1741944817.74265,aruco_5,0.39651214730667045,-0.03911926487994788,0.05641336489285065,0.03846485177987139,0.006092306940487951,0.9991774077718896,-0.011306501828119925
P800,240.0,600.0,800.0,1741944817.7428136,aruco_7,0.5808936066589372,-0.03960941362733991,0.04682599247384667,0.08046063492860199,-0.05297131946766242,0.9953211528584025,0.007477853404503871
P800,240.0,600.0,800.0,1741944817.7429545,aruco_9,0.7803755561131718,-0.045832887202807676,-0.00464755398147132,0.022253734331781114,-0.007264500164362186,0.9997254925049026,0.0009634420178339613
P800,240.0,600.0,800.0,1741944817.8496094,aruco_2,0.01852963188694501,0.05517522778164868,0.033277036593288845,-0.04102061040615633,0.06542131197568496,0.9969194751947938,-0.013744514614726002
P800,240.0,600.0,800.0,1741944817.85019,aruco_8,0.5831630703669761,0.05900311317343945,0.02990158641166729,0.05225178899477161,0.022522212252071235,0.998324398885546,0.010530207296093398
P800,240.0,600.0,800.0,1741944817.850697,aruco_4,0.20784421296386835,0.05437790526279159,0.04140517350104589,-0.016260066197366925,0.061256308813375585,0.9979810600852712,0.0041314493108513635
P800,240.0,600.0,800.0,1741944817.8513682,aruco_6,0.39479399907646817,0.05451759101628016,0.046877195292334584,0.057361243027509064,0.0770840000442563,0.9953132605180748,-0.010920090975532528
P800,240.0,600.0,800.0,1741944817.8517978,aruco_10,0.7619985280175783,0.05475549683482257,0.027927735229127615,0.037656740263041485,0.007851572836060748,0.9992560086654212,0.00278245811788154
P800,240.0,600.0,800.0,1741944817.8522158,aruco_0,0.7838086470189031,0.004111267828099507,0.025534244521882687,0.5120915247772758,0.08517929323312713,0.8538934040633506,0.03705120679531063
P800,240.0,600.0,800.0,1741944817.8525057,aruco_3,0.2102465960842117,-0.038423312436566145,0.05371615897675219,-0.045304669185064414,-0.01887906823943778,0.9987654469087424,-0.007657675041021313
P800,240.0,600.0,800.0,1741944817.8527017,aruco_1,0.012059933079217489,-0.04468639185688125,0.019186375298689495,-0.02080125510564333,-0.09114424808952605,0.9956177526059596,-0.002305395226010783
P800,240.0,600.0,800.0,1741944817.8528767,aruco_5,0.3965055208147279,-0.03906038008173171,0.056744310332051406,0.04305098514280916,-0.0022711871605553434,0.9990122045039517,-0.010773107218792325
P800,240.0,600.0,800.0,1741944817.8530624,aruco_7,0.5805387485271197,-0.03938142206918971,0.048464101253738345,0.08198847964920801,-0.054469186396980715,0.9951146907192431,0.007598639662146367
P800,240.0,600.0,800.0,1741944817.8532982,aruco_9,0.7774609788309957,-0.044908408895839136,0.0018411362189623137,0.015398313506201536,-0.019027357539357723,0.9996962709241757,-0.0028649183419508627
P000,240.0,800.0,0.0,1741944817.9592948,aruco_2,0.020378530147948437,0.05518081430315599,0.036745504744889024,-0.04714911605294821,0.06232142629056722,0.9968594729493114,-0.012813356080059233
P000,240.0,800.0,0.0,1741944817.9596376,aruco_8,0.5834619148315876,0.058973250517532855,0.028499001401902202,0.05038617691793733,0.018787508054520743,0.9985059651651392,0.009700021880346897
P000,240.0,800.0,0.0,1741944817.959786,aruco_4,0.20783566389162028,0.05436998213897998,0.04124501553349058,-0.012203653085308677,0.057473036660865166,0.9982641602865215,0.0040715450657079506
P000,240.0,800.0,0.0,1741944817.9599175,aruco_6,0.3946609814807602,0.05446775911999596,0.04395571981556878,0.05270679486778434,0.0708686725055607,0.9960307000245345,-0.011066158403560917
P000,240.0,800.0,0.0,1741944817.9600446,aruco_10,0.7629068081341652,0.05471652455303748,0.026022711996134706,0.03136149440765665,0.0037411981540218537,0.9994995635776763,0.0017529222418768413
P000,240.0,800.0,0.0,1741944817.960164,aruco_0,0.7845097129852341,0.004281492793211689,0.02977706867801544,0.04667061014435151,0.0785979231106396,0.9957199729777171,-0.013636212696359583
P000,240.0,800.0,0.0,1741944817.9602833,aruco_3,0.21125387469367166,-0.037920470146730195,0.05737009364732881,-0.05077662384112132,-0.025989783864247183,0.9983518338922991,-0.006314392299376776
P000,240.0,800.0,0.0,1741944817.9604053,aruco_1,0.011072873048011633,-0.04501450022825984,0.01737020787274668,-0.018759825183161237,-0.09414877339570651,0.9953810533997098,-0.0007913868967245393
P000,240.0,800.0,0.0,1741944817.9605277,aruco_5,0.39650268556387264,-0.03929216564954263,0.05525684413944809,0.04197338095941307,0.008428725677050676,0.9990102772691369,-0.012068470848967587
P000,240.0,800.0,0.0,1741944817.9606674,aruco_7,0.5804332216754966,-0.039287664978091164,0.049075522761558577,0.0815923875790992,-0.05339577993609141,0.9952021035350443,0.008020982875099317
P000,240.0,800.0,0.0,1741944817.9607968,aruco_9,0.7792960682186094,-0.04545436209919515,-0.001976926924844302,0.01819549868231884,-0.0109666068602613,0.9997742829098047,-0.00017560966953773848
P000,240.0,800.0,0.0,1741944818.0418384,aruco_2,0.020212181264836204,0.05517925824604535,0.036479405049789526,-0.04470613730628384,0.06457798597506371,0.9968303935499242,-0.012657082677225501
P000,240.0,800.0,0.0,1741944818.0421681,aruco_8,0.5831273695540014,0.059011257272381344,0.030112973322840797,0.05521150399133265,0.021558143763893787,0.9981884302109924,0.0103336450826955
P000,240.0,800.0,0.0,1741944818.042331,aruco_4,0.2077552203456495,0.05437187034817348,0.04106348835159912,-0.013990063260222667,0.061830011980262306,0.9979817709596017,0.003701738517222817
P000,240.0,800.0,0.0,1741944818.0424707,aruco_6,0.3947208982798933,0.05449150185421077,0.0457455645346595,0.060186399831156166,0.06783550770176755,0.9958207081157493,-0.010818902388874604
P000,240.0,800.0,0.0,1741944818.0426137,aruco_10,0.761978785207817,0.05473376512046219,0.027937569298072895,0.037577610170833976,0.011077175133704422,0.9992272094287631,0.003192734448751688
P000,240.0,800.0,0.0,1741944818.04274,aruco_0,0.7827611004551196,0.003337821235404881,0.01631038578668731,0.5051595896959669,0.05616807620883788,0.8609842221342746,0.019107197959371054
P000,240.0,800.0,0.0,1741944818.042871,aruco_3,0.21189971732611265,-0.03752433354883651,0.05957871951907845,-0.053804799430985595,-0.02418284915011027,0.9982371533973764,-0.006542867235858839
P000,240.0,800.0,0.0,1741944818.0432014,aruco_1,0.014785003217461845,-0.043855450899038195,0.02438129584990567,-0.027148158535181117,-0.09534348955487898,0.9950732209533419,0.001368120103207943
P000,240.0,800.0,0.0,1741944818.0438576,aruco_5,0.39647413413843374,-0.03906136720127909,0.056554966337393986,0.026767300807281468,-0.007495361143896272,0.9995504413642925,-0.011235504989129907
P000,240.0,800.0,0.0,1741944818.0443041,aruco_7,0.5804877591446954,-0.039320476117531325,0.04885753031480655,0.07984411617846453,-0.054694754842685135,0.9952748098911277,0.007838608524219226
P000,240.0,800.0,0.0,1741944818.044664,aruco_9,0.7643332139962061,-0.040293977823368785,0.030076422662222324,-0.4563903512051733,-0.09684997684722033,0.8834461400387809,-0.043021262527961755
P000,240.0,800.0,0.0,1741944818.1473215,aruco_2,0.020453281725985817,0.0551861358585277,0.036981872675141525,-0.046671062119489806,0.0642762680346833,0.9967628480262409,-0.01241726012278607
P000,240.0,800.0,0.0,1741944818.147797,aruco_8,0.5832150601183288,0.05899852998805224,0.029712607640080435,0.05383861200802917,0.02414954915770552,0.9982026349156997,0.01047344017683861
P000,240.0,800.0,0.0,1741944818.1481235,aruco_4,0.20803388919981605,0.054379473545452146,0.04210104493160505,-0.015086559026826905,0.062171637328802445,0.9979441391611965,0.003816889978867908
P000,240.0,800.0,0.0,1741944818.1484423,aruco_6,0.39478766344806143,0.05451936763890213,0.047245538296525,0.06424778932924542,0.08156962690819808,0.9945348617578706,-0.010909467284512314
P000,240.0,800.0,0.0,1741944818.1487448,aruco_10,0.7635564264482215,0.05470984922082673,0.024450203052432395,0.03446131233409694,0.00978925505719109,0.9993525321979865,0.003330922539075397
P000,240.0,800.0,0.0,1741944818.1490545,aruco_0,0.770537684430891,0.003102438247440595,0.015753015379315283,0.4945240522785513,0.06402821552047121,0.866509143461488,0.02254404216636907
P000,240.0,800.0,0.0,1741944818.1494405,aruco_3,0.2108440124604276,-0.038118577931156306,0.05580622050957995,-0.04856684263248013,-0.02323934036563802,0.9985275586948585,-0.006625674960642398
P000,240.0,800.0,0.0,1741944818.1499999,aruco_1,0.014426908236704616,-0.043962055277395246,0.023724620013459874,-0.024948457464870975,-0.09620383307209568,0.9950472132447178,0.0018522189241480895
P000,240.0,800.0,0.0,1741944818.1503444,aruco_5,0.39652074033280704,-0.03894751159160201,0.057480203569585386,0.036697955529203234,-0.007598440258410592,0.9992435931526467,-0.010380535860127299
P000,240.0,800.0,0.0,1741944818.1506598,aruco_7,0.5805481399906475,-0.03939884233789527,0.048397814529237304,0.08193416535508545,-0.0550058934281753,0.9950893274726587,0.007639676596825929
P000,240.0,800.0,0.0,1741944818.1510038,aruco_9,0.7798035194579502,-0.04562084380812881,-0.003222112969722968,0.01676934870276508,-0.010764338340322584,0.9997988438223383,0.002275983728505441
P000,240.0,800.0,0.0,1741944818.2539015,aruco_2,0.022169933876625414,0.05516100066677307,0.04025712071619991,-0.050619312012185835,0.06475963780105518,0.9965238623872589,-0.013566741343235324
P000,240.0,800.0,0.0,1741944818.254393,aruco_8,0.583291446803555,0.05898259760853876,0.02934465817258225,0.05241503773387359,0.021276685672699334,0.9983479758219611,0.010063588374798536
P000,240.0,800.0,0.0,1741944818.2549932,aruco_4,0.20758635141731457,0.05436827284022219,0.040476688508534475,-0.014137596044155072,0.059960829209875915,0.9980915925334894,0.004241525364572375
P000,240.0,800.0,0.0,1741944818.2557633,aruco_6,0.3947022204705902,0.054493563169911705,0.045205440739216396,0.05215282285799154,0.07321960393177916,0.995888458819133,-0.01118662081231072
P000,240.0,800.0,0.0,1741944818.256112,aruco_10,0.7625427003955844,0.05471693070729254,0.026819183393382295,0.03488914017552693,0.013118143217220844,0.9992937562700612,0.00475826792825919
P000,240.0,800.0,0.0,1741944818.256511,aruco_3,0.2111126298630095,-0.0379496996525924,0.0568481348567661,-0.05001395423232447,-0.02467870589711624,0.998424255475454,-0.00620984038004542
P000,240.0,800.0,0.0,1741944818.256833,aruco_1,0.012561143127037655,-0.04448212052902145,0.020096236726968475,-0.018580048008262323,-0.08992788307868083,0.995773088185969,-0.001924793775583729
P000,240.0,800.0,0.0,1741944818.2571008,aruco_5,0.39650703956230016,-0.039027687721574375,0.05697686672035118,0.04343925771176335,-0.0026907382344912045,0.9990038918942599,-0.009849111423242646
P000,240.0,800.0,0.0,1741944818.257352,aruco_7,0.5805938033787826,-0.03940795303364436,0.048263239147961934,0.08135290283725782,-0.05416705158367291,0.9951818679737295,0.007789445025904262
P000,240.0,800.0,0.0,1741944818.2576213,aruco_0,0.7552766741220218,0.003504905228752672,0.022765461963296207,0.05884479701190977,0.07064937390634697,0.9957419758695586,-0.006622954093007912
P000,240.0,800.0,0.0,1741944818.3915274,aruco_2,0.019924251346284005,0.055149894340777765,0.03591514876099566,-0.045704128708737815,0.0627075169679388,0.9969139719241235,-0.01189212950565417
P000,240.0,800.0,0.0,1741944818.392027,aruco_8,0.5827372915587055,0.05897861070805318,0.031876475840264096,0.05634596961486078,0.027382053477283754,0.9979725601856732,0.01123005495534021
P000,240.0,800.0,0.0,1741944818.392549,aruco_4,0.2078014820174025,0.054364388460839165,0.04123875765989826,-0.012179253173307807,0.05953378633515859,0.9981434077738955,0.004137859370588327
P000,240.0,800.0,0.0,1741944818.393064,aruco_6,0.39473799956268796,0.05447841564398117,0.04554639176412245,0.05478223376237686,0.07068980288913256,0.9959356330262684,-0.01068006151351256
P000,240.0,800.0,0.0,1741944818.3934693,aruco_10,0.7633400348743036,0.05467292475911782,0.025080802219188514,0.030172306586038526,0.015051031866410375,0.9994179745109617,0.005176949608996579
P000,240.0,800.0,0.0,1741944818.3938224,aruco_0,0.7449744926573925,0.0029265290725353776,0.01789435760484115,-0.0195332661363224,0.06240056926235455,0.9978185696198416,-0.009094661751175312
P000,240.0,800.0,0.0,1741944818.3941247,aruco_3,0.21096048221459934,-0.03802677166030487,0.056293835372190126,-0.05093128070352879,-0.023727628429944657,0.9983972528221323,-0.006776432010254806
P000,240.0,800.0,0.0,1741944818.3944151,aruco_1,0.011135558434709536,-0.04498906633677746,0.017458756646716145,-0.018732148944015158,-0.09392620294690003,0.9954021847266181,-0.0012066358966236071
P000,240.0,800.0,0.0,1741944818.394708,aruco_5,0.3965281489069836,-0.038964142351246484,0.057488591884328644,0.030624249578214437,-0.0034737944734956616,0.9994577412743009,-0.011588862095041964
P000,240.0,800.0,0.0,1741944818.3949878,aruco_7,0.5806935943517499,-0.03950541397229375,0.047595289234471316,0.08209780869828784,-0.05412332202662767,0.9951198448297929,0.008191478284787258
P000,240.0,800.0,0.0,1741944818.3953564,aruco_9,0.7750366759885731,-0.04399683902065386,0.00708722689387753,0.026083107127094857,-0.01939294141898173,0.9994675440312734,-0.0028642644706874287
P000,240.0,800.0,0.0,1741944818.4984694,aruco_2,0.017790787755425197,0.05514539114221298,0.031849221589329235,-0.03903902921786279,0.06571191971159475,0.9969782933680399,-0.013862561354002425
P000,240.0,800.0,0.0,1741944818.4989781,aruco_8,0.5833183883646577,0.05899368941454719,0.02924771547539118,0.05219176982788021,0.02427116067546525,0.9982906059077399,0.010138355529994526
P000,240.0,800.0,0.0,1741944818.4995408,aruco_4,0.2076818160695032,0.05436863179691364,0.04073362587759122,-0.013462132455313816,0.06124032884248499,0.9980252764928095,0.00373240959655209
P000,240.0,800.0,0.0,1741944818.500138,aruco_6,0.39471004417201133,0.05450817509899495,0.045649535833430455,0.05326512027682103,0.0771137410946128,0.9955345369949824,-0.011281567936578443
P000,240.0,800.0,0.0,1741944818.5005429,aruco_10,0.7612229467479955,0.05468349140374903,0.0297622649353233,0.036980846662756674,0.009123119213604525,0.9992742497489496,0.00038688112162988883
P000,240.0,800.0,0.0,1741944818.500889,aruco_0,0.7356169066462488,0.0024324274018578673,0.010705170824634402,-0.010132501146365514,0.05342932092319574,0.998386543462223,-0.0163383046937195
