Command,Speed (mm/s),Initial Position (mm),End Position (mm),Current Position (mm),Time (s),ArUco ID,Translation X (mm),Translation Y (mm),Translation Z (mm),Rotation X,Rotation Y,Rotation Z,Rotation W
P200,10.0,0.0,200.0,118.1500015258789,1742199616.0689137,aruco_5,399.3783858935437,-39.59902258164044,58.890837550591435,0.10372718538741284,-0.03131639907159165,0.9941051582931503,-0.0038572458557154317
P200,10.0,0.0,200.0,118.1500015258789,1742199616.0691195,aruco_7,586.0006043095989,-41.18447141352101,35.005949263669955,0.04319315601683542,-0.00892471384153475,0.9990268690265727,7.69161578533416e-05
P200,10.0,0.0,200.0,118.1500015258789,1742199616.0693197,aruco_9,763.0966940572185,-38.07347411636056,38.688854740359105,0.036471102306225606,-0.007533602806524827,0.9993038586152619,0.0022117628743262945
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1762624,aruco_8,583.9904287971057,59.188099992414955,37.06996446868593,0.057626030004471564,0.04425882153149478,0.9973093533336949,0.009718091672820759
P200,10.0,0.0,200.0,118.87000274658203,1742199616.176717,aruco_2,17.861706497526608,53.13325333366983,27.34710254727868,-0.04195200865018211,0.07688940932390824,0.9960330876003222,-0.015688415047294842
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1769888,aruco_4,213.14304891913378,53.1898225753029,51.98041924579877,-0.02017310897681209,0.049567674229281294,0.998563984867071,0.0024596216543013006
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1772258,aruco_6,397.02414589210275,53.73563827736259,48.63703259389685,-0.04350791944899071,0.07994384318395004,0.9957869387633939,-0.011153731586391704
P200,10.0,0.0,200.0,118.87000274658203,1742199616.177426,aruco_10,777.2235453565413,55.50287521688138,0.6568540388449673,0.4944126552316506,-0.0505137088616495,0.8676102201199601,0.0160305249380469
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1775703,aruco_0,120.53328394286933,4.001083616832241,45.9119205421955,0.39236524859093325,0.02922408557212473,0.9192613399439485,0.012411205607448498
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1776931,aruco_1,0.6700939409419737,-51.231632715454474,-8.631824704250835,0.007374144805735741,-0.056929264056649095,0.9983319619612554,-0.006161565958526348
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1778715,aruco_3,218.0083691490676,-36.750176992957904,73.61330773640174,-0.0519910626959407,-0.011001097609348448,0.9985276932794489,-0.010878473042261453
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1781442,aruco_5,399.45037116490005,-39.581665577025085,59.2382141421357,0.0984667935545058,-0.029570964428878597,0.9946881144415755,-0.005039204440906778
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1783376,aruco_7,586.08192391588,-41.19253386939386,34.77206551019518,0.04344960931655039,-0.008701328153246162,0.9990177183833725,8.301168801582335e-05
P200,10.0,0.0,200.0,118.87000274658203,1742199616.1785908,aruco_9,762.0006279462016,-37.787736582410275,40.984223360436275,0.03988982784048866,-0.007108051861474348,0.9991762905808242,0.002237806872479911
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2839665,aruco_8,583.7911526170236,59.211637431167574,37.94732814849211,0.0581825334645334,0.04360743100372513,0.9973095251367979,0.009321265995532554
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2844305,aruco_2,17.57905644479041,53.1225788468981,26.75074946494449,-0.042021144852131945,0.07620376675050244,0.9960891557231396,-0.015283763448504874
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2847445,aruco_4,212.85649368605715,53.15121754509899,50.949200939612304,-0.015988102335032627,0.0491356509251543,0.9986611080853339,0.0024596464061990724
P200,10.0,0.0,200.0,119.5999984741211,1742199616.285109,aruco_6,396.99442320794617,53.717046163392865,47.801446320784535,-0.041982629209998214,0.08066736902015596,0.9957945092533425,-0.011113956273565385
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2854874,aruco_10,762.3682648203036,55.61813566349499,31.844134110141308,0.008402044781098739,-0.01761486011792127,0.9997767300120662,-0.008099551158365897
P200,10.0,0.0,200.0,119.5999984741211,1742199616.28593,aruco_0,121.49395040240051,4.123793608569723,46.614808889389515,0.39619350905423445,0.019312021117209414,0.9177744921046213,0.01864712687521194
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2862048,aruco_1,2.3017741396423874,-50.773591642281346,-5.530597836103102,0.0035302335360096523,-0.05765552514093521,0.9983115190112923,-0.006122023311773673
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2865028,aruco_3,218.14924241318727,-36.675740382731995,74.16612876966155,-0.05392261549174532,-0.0116275492609531,0.9984171487899818,-0.010969904424626909
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2867863,aruco_5,399.3141174709206,-39.87311393076572,57.17335970420301,0.1011005446295434,-0.030201879684769204,0.9944102866603524,-0.0038338061077822358
P200,10.0,0.0,200.0,119.5999984741211,1742199616.2870615,aruco_7,585.8026440742452,-41.007953084388845,35.852172845081355,0.041830730005382746,-0.0067477347093405065,0.9991017402625724,0.0006007561429876098
P200,10.0,0.0,200.0,119.5999984741211,1742199616.287341,aruco_9,761.9459937217639,-37.79377598534292,41.13289632044126,0.04105056463831482,-0.009682989766217039,0.9991079763091165,0.002081521067358635
P200,10.0,0.0,200.0,121.77999877929688,1742199616.4998705,aruco_8,583.878664384483,59.20242525573791,37.59730839523145,0.058317626226426805,0.04500238224383439,0.9972422191170166,0.009043596765849093
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5002785,aruco_2,17.131576490400256,53.11501433802506,25.940302070879273,-0.04053175078449381,0.07610771226220173,0.9961510822773656,-0.015741818510830254
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5005877,aruco_4,212.93783244576628,53.170007068355794,51.26297505203825,-0.018969828911502788,0.046915395424807965,0.998713938798061,0.003090304066408654
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5008957,aruco_6,396.98271779894066,53.70111480984881,47.32298666776469,-0.03990610696984869,0.07746189759614974,0.9961344111846089,-0.011107752458109176
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5013492,aruco_10,764.9974500873759,55.44517670356186,26.16461380992885,0.02925942494053603,-0.01104159686327099,0.9994889637455628,-0.006615948287871864
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5018954,aruco_0,123.00710212965915,4.014181177395631,46.14309712060416,0.3847557651785086,0.025596354399967016,0.9225639482438415,0.013548951052580843
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5024078,aruco_1,1.778975939642491,-50.93949984264154,-6.505063138668166,0.004098713182933187,-0.05778874261164406,0.9983052771354021,-0.005497791308150579
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5027506,aruco_3,217.59902976426616,-37.0258138209914,72.15180683633449,-0.05119741175176651,-0.014783896476017704,0.9985316773158571,-0.009733499156967978
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5030644,aruco_5,399.40872462766464,-39.504314416430155,59.95673431893389,0.11339312490462537,-0.029508828193054434,0.9931057610050247,-0.003487922587798046
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5033824,aruco_7,586.0232733250267,-41.163602784994005,35.02248229289151,0.041820492378960544,-0.008416585320758778,0.9990896842939037,2.11363563263664e-05
P200,10.0,0.0,200.0,121.77999877929688,1742199616.5037022,aruco_9,762.8076081046539,-38.00434734741373,39.25664509343241,0.03919636080621542,-0.01067289384217091,0.9991708611919119,0.0027046235835790806
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6112175,aruco_8,584.0169919025136,59.19439262215307,37.08598644919125,0.05853391963312672,0.042901778936695535,0.997322172918021,0.009038317766457738
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6116908,aruco_2,17.910998969608904,53.122213737121626,27.454800699501014,-0.04094431172779762,0.07731034491796038,0.996038410910936,-0.015942024853917387
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6118762,aruco_4,212.61016628371965,53.17718047485753,50.02739925598399,-0.014171227364625566,0.05104972814632411,0.9985938714080801,0.0018362547982603433
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6120384,aruco_6,397.0566054307067,53.763231392937094,49.26841932343362,-0.04418597152216558,0.08430813960216356,0.9953940515432046,-0.011419716855389624
P200,10.0,0.0,200.0,122.51000213623047,1742199616.61219,aruco_10,764.9817993498051,55.42467112531371,26.094554152360505,0.024792946376031327,-0.01073613640185087,0.9996246559738066,-0.004536804077771598
P200,10.0,0.0,200.0,122.51000213623047,1742199616.61234,aruco_0,122.60453656022673,3.7762102509144717,43.4332732079632,0.3881667330190737,0.0266469000863184,0.9210690859112491,0.015756072672298678
P200,10.0,0.0,200.0,122.51000213623047,1742199616.612489,aruco_1,0.02495128045620909,-51.52800733365778,-9.816326010198217,0.006809049729150181,-0.06606710542225983,0.9977889200882167,-0.0024567598817195314
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6126318,aruco_3,217.83435652385478,-36.89457197896434,73.0893586580067,-0.053619295000950466,-0.018188326370836512,0.9983532111210016,-0.009220195179961796
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6127696,aruco_5,399.4182697721308,-39.71050866998598,58.41709746231527,0.10023231104252292,-0.030765014412226534,0.9944749321207107,-0.005157232539473299
P200,10.0,0.0,200.0,122.51000213623047,1742199616.6130676,aruco_7,585.9476981835776,-41.130648493104964,35.2962962463701,0.04437585369773116,-0.011117185670138377,0.9989530284175595,-0.00017029685911438514
P200,10.0,0.0,200.0,122.51000213623047,1742199616.613414,aruco_9,762.0903281203668,-37.74411388733914,40.8797528829089,0.04087480804053764,-0.006393694397850026,0.9991338389015544,0.004464628035834923
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7023315,aruco_8,584.6486091592798,59.18579408098,34.15389633632482,0.05331573810348254,0.040415769463319075,0.9977269179455629,0.008061329775043268
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7026238,aruco_2,17.81917289967855,53.126093923010686,27.349083254556096,-0.03958599546246373,0.07914309891571905,0.9959553711041067,-0.015563029689183975
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7027953,aruco_4,212.83625812157553,53.15803770455211,50.870589365861086,-0.01581860657000262,0.04830883677162805,0.9987041913318101,0.0024405864783485463
P200,10.0,0.0,200.0,123.2300033569336,1742199616.70295,aruco_6,397.00876222394504,53.719181525570065,47.98820215764776,-0.04138057178508377,0.08288470116329684,0.9956423941214106,-0.01067651106109009
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7030902,aruco_10,764.0173806867765,55.510016279696664,28.213934717927657,0.028261805862371574,-0.01315514397567292,0.9995003576229438,-0.005218990320059605
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7032316,aruco_0,124.40154743946447,4.125422406517712,46.417796493653626,0.3873361404012251,0.02315282771175877,0.9215046537523321,0.016242499837614492
P200,10.0,0.0,200.0,123.2300033569336,1742199616.703378,aruco_1,1.256452570723876,-51.0946926151376,-7.491016838890308,0.0052692925079562405,-0.05941676693684028,0.998203448060537,-0.005634619154263628
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7035186,aruco_5,399.36645439498466,-39.777078856864826,57.557089461849344,0.09726007386198333,-0.032478017506117826,0.9947147311212191,-0.0053150798622481725
P200,10.0,0.0,200.0,123.2300033569336,1742199616.7036602,aruco_7,586.2213849881018,-41.262516160131355,34.51819300384295,0.05205860496354053,-0.011966849331626735,0.9985702721778031,0.002024317189669995
P200,10.0,0.0,200.0,123.2300033569336,1742199616.703836,aruco_9,761.5195510209054,-37.571415171056444,42.15392937499141,0.03748853751847745,-0.013528357994504057,0.9992021258607064,0.002587464404845748
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8241646,aruco_8,583.9100334554226,59.203022675777376,37.475206709342125,0.057928666851064466,0.0429667635493023,0.9973532027156474,0.009203585583651652
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8246064,aruco_2,17.565754963076884,53.11755518623636,26.83136087314153,-0.03901547392559924,0.07638375593843101,0.9961926889384599,-0.015602288061697613
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8250585,aruco_4,212.80962967722309,53.166312111066674,50.83066906525513,-0.014558685194628497,0.04856033651748889,0.9987114730928863,0.002306986534471623
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8256238,aruco_6,396.9870280469382,53.7135478303096,47.60548267224473,-0.04342090790779247,0.08055169073677715,0.9957425789553596,-0.011079557316811529
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8259244,aruco_10,764.8899157643216,55.45540327628386,26.32181093244379,0.024422283262358027,-0.012273634675596947,0.9996139852280767,-0.0049780263562534165
P200,10.0,0.0,200.0,123.95999908447266,1742199616.82623,aruco_0,125.21730638509166,4.026533899414569,45.92406113055769,0.38561422267126116,0.01911121491657931,0.9222567595683371,0.019465019893171093
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8265522,aruco_1,0.7866678108109371,-51.23593342261551,-8.425084630291902,0.007108511797881568,-0.0589143697204583,0.9982225137756982,-0.005510842059673277
P200,10.0,0.0,200.0,123.95999908447266,1742199616.8268769,aruco_5,399.54969172560567,-39.23262462986274,61.65860536170831,0.1080996004817151,-0.03475651806518343,0.9935189527930404,-0.005151812535162293
P200,10.0,0.0,200.0,123.95999908447266,1742199616.827232,aruco_7,585.8632400978813,-41.04967803993785,35.82288270261169,0.04415532590360231,-0.010381389537507042,0.9989705227489887,0.0006471620950065844
P200,10.0,0.0,200.0,123.95999908447266,1742199616.827569,aruco_9,762.06783699006,-37.775021558435846,40.90373790822899,0.03457984790850935,-0.009529571670733648,0.9993546255744497,0.0019349271128917096
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9360278,aruco_8,584.1479062156685,59.1688286416954,36.416833343994035,0.058103063692501886,0.04387224162079591,0.9973034108532016,0.009228069854908065
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9365377,aruco_2,17.57024247223238,53.09987283478159,26.751869290473685,-0.041841311921586785,0.0766441101119213,0.9960489315556135,-0.016170998917629333
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9367201,aruco_4,212.566444186508,53.169546253052616,49.97443725372097,-0.01392388047988069,0.04793214875174626,0.9987507494905861,0.0023590955647871913
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9368768,aruco_6,397.0345057985715,53.7424727439727,48.74122325391595,-0.042967056822703215,0.08308038258096054,0.9955550749126332,-0.011025658184680777
P200,10.0,0.0,200.0,124.69000244140625,1742199616.937066,aruco_10,765.175127338963,55.44548659831607,25.779772618439,0.02773123743014986,-0.009712102731170753,0.9995580766719232,-0.004505010871484269
P200,10.0,0.0,200.0,124.69000244140625,1742199616.938091,aruco_0,124.97957244512786,3.749445425362513,43.39982124504982,0.38235913255995246,0.03854314504430127,0.9231573065023885,0.009823040737053378
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9384973,aruco_1,1.778345221218447,-50.915937980618494,-6.522843336922324,0.006524822267497729,-0.05828023254917829,0.998261457442352,-0.0059071195563326385
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9388487,aruco_3,217.69923398402008,-36.99185716716807,72.53886627704375,-0.051248666070110804,-0.01851469435323397,0.9984754054829434,-0.008811080523095205
P200,10.0,0.0,200.0,124.69000244140625,1742199616.9392455,aruco_5,399.3308322406189,-39.918227219398304,56.710056431367285,0.09873202297993142,-0.031729631149498595,0.9945987365994396,-0.004308278353124662
P200,10.0,0.0,200.0,124.69000244140625,1742199616.93956,aruco_7,585.9992111449933,-41.15967069176912,35.07598043047666,0.045001131830230544,-0.006069256178577111,0.9989682990374539,0.000624478309624823
P200,10.0,0.0,200.0,124.69000244140625,1742199616.93985,aruco_9,762.4939538865312,-37.92721809170449,39.91188049332006,0.0390344616041288,-0.010549671563541198,0.9991790745608085,0.0024864441501440434
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0424447,aruco_8,584.5314967965498,59.191359124556826,34.61111211893009,0.0554643501237068,0.04080359574156177,0.9975925214530639,0.008241586955408641
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0429184,aruco_2,19.32901675794235,53.13957027544993,30.251959999112678,-0.042723493801875324,0.08153218235120788,0.9956039119352694,-0.017321868267476656
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0432086,aruco_4,212.83837825869205,53.166746193610756,50.880952612705535,-0.017681691775768685,0.049459109386764684,0.9986165735483228,0.0024664911482978054
P200,10.0,0.0,200.0,125.41000366210938,1742199617.043466,aruco_6,396.9984589999649,53.779840592862925,48.45639051562956,-0.04412556368833625,0.09024146718051321,0.9948732986553275,-0.01168426834468348
P200,10.0,0.0,200.0,125.41000366210938,1742199617.043699,aruco_10,764.6803677340164,55.47506890726529,26.826291023143266,0.027913131585160643,-0.011428635601359878,0.9995296550574457,-0.005540962584171159
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0439181,aruco_0,125.86478445833305,3.810768156669697,43.90230662193551,0.3863997224869288,0.03274953394247098,0.9216715420973636,0.012011486080287088
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0442066,aruco_1,1.761447694481666,-50.914419460496326,-6.5297961902124335,0.0051555932631682415,-0.056097896563163094,0.9983913534618043,-0.0064141623010336496
P200,10.0,0.0,200.0,125.41000366210938,1742199617.04497,aruco_3,217.94504943292372,-36.77907700787815,73.4800960587605,-0.05519716632719438,-0.01088822496259991,0.9983505158429169,-0.011443647256883073
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0453985,aruco_5,399.32574565594444,-39.81145059786173,57.59579746683041,0.10154940835702451,-0.031230898675133914,0.9943329438710539,-0.0037861995229436125
P200,10.0,0.0,200.0,125.41000366210938,1742199617.045694,aruco_7,585.8972941052547,-41.04556808184387,35.93899030731818,0.054867800445547746,-0.013133725814446055,0.9984050992860115,0.002068236478321656
P200,10.0,0.0,200.0,125.41000366210938,1742199617.0460126,aruco_9,761.5371892770851,-37.6162049580942,42.19742455627129,0.03410357919289231,-0.016320592296192777,0.9992841873410196,0.0012989626478840503
P200,10.0,0.0,200.0,126.13999938964844,1742199617.1501803,aruco_8,583.8826848763931,59.21694642765657,37.574653201067676,0.06030504881512463,0.04255916634469757,0.997236150914019,0.008489282433909407
P200,10.0,0.0,200.0,126.13999938964844,1742199617.1506612,aruco_2,17.261015257113822,53.10623594333164,26.25417977590483,-0.03949806899080881,0.07758822449475906,0.9960815950561465,-0.015537574485536998
P200,10.0,0.0,200.0,126.13999938964844,1742199617.151021,aruco_4,212.71836717116372,53.15685163711814,50.42677330537582,-0.01711939502400944,0.05375883868083681,0.9984060404736005,0.0015106944793958723
P200,10.0,0.0,200.0,126.13999938964844,1742199617.1514032,aruco_6,396.97345411869924,53.71562331083262,47.46192191496667,-0.039139987832555824,0.08102630331731965,0.9958866037164716,-0.01061425138004157
P200,10.0,0.0,200.0,126.13999938964844,1742199617.151889,aruco_10,764.7255383654739,55.44397127222547,26.672806011070914,0.025884468922602898,-0.012690863685091475,0.9995709451359273,-0.005181903449629733
P200,10.0,0.0,200.0,126.13999938964844,1742199617.1521647,aruco_0,126.8248871331678,3.9672989913923096,44.724043674925994,0.37688570429086293,0.018404723150670394,0.9258634548624791,0.019881653092428248
P200,10.0,0.0,200.0,126.13999938964844,1742199617.1524415,aruco_1,2.2446178580736165,-50.79501014384821,-5.6114220417680105,0.004275277964236862,-0.05821520094655078,0.9982789783380553,-0.005637736598699716
P200,10.0,0.0,200.0,126.13999938964844,1742199617.15272,aruco_5,399.36269586874556,-39.72514941764818,58.17464362122604,0.10668682156484899,-0.02714857339786952,0.993913627070754,-0.0040704911050351
P200,10.0,0.0,200.0,126.13999938964844,1742199617.153036,aruco_7,586.2103597052077,-41.22942975337013,34.45739470027187,0.03694422279622481,-0.003950137332232209,0.9993094463848181,-0.00037602530596707215
P200,10.0,0.0,200.0,126.13999938964844,1742199617.1533391,aruco_9,761.9844301050445,-37.77166056575565,41.080270345506655,0.03749211355721505,-0.00879493149425316,0.999254214022276,0.0028278208172295874
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2629461,aruco_8,584.2710780523313,59.21947026774783,35.80606600202352,0.05684744785357556,0.04430204524829236,0.9973612278917925,0.008733139779430589
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2634096,aruco_2,17.59754405495334,53.114418265876814,26.958249762257136,-0.03941666920350563,0.07472043208652919,0.9962941661765277,-0.016158834145578026
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2637274,aruco_4,212.81101474172715,53.170715465747065,50.781240476515,-0.01703688131923177,0.048797285645016,0.9986604722562495,0.002412677122036161
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2641954,aruco_6,397.02787856477374,53.722064535835244,48.09885684692794,-0.03940536118193253,0.08380976941303167,0.9956396927583522,-0.011168372313686838
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2645972,aruco_10,765.4711790859992,55.391930939001774,25.030688182407502,0.02503220920631867,-0.01107987318866916,0.9996154538106551,-0.004422629513757818
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2648883,aruco_0,127.31556658218824,3.7964935407392293,43.593357032779004,0.3829595089752691,0.03644150797922885,0.9229725187337735,0.01165099052997515
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2651563,aruco_1,0.8351580428656025,-51.20431826196709,-8.28709738477973,0.006086181590099824,-0.05951021162642182,0.9981974790851991,-0.004824535538413211
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2654326,aruco_3,217.89849619592536,-36.83383952801344,73.29346481820775,-0.051139499192624956,-0.017046442435192245,0.9984974589415129,-0.009848100581882277
P200,10.0,0.0,200.0,126.87000274658203,1742199617.265701,aruco_5,399.38443260369417,-39.65070031318399,58.462841236662236,0.09550700460821529,-0.03366330100475553,0.9948465350953388,-0.005055277295088022
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2659664,aruco_7,585.8845814144678,-41.09315019682533,35.557502732350144,0.04429366901171885,-0.008975780736238326,0.9989780395017634,0.0006107640885756773
P200,10.0,0.0,200.0,126.87000274658203,1742199617.2662327,aruco_9,762.5560630228113,-37.914506736031,39.799343530875994,0.03887593036249318,-0.005926083087220645,0.9992222013127897,0.002919963772703432
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3625119,aruco_8,584.3585145908692,59.153886897699266,35.393923261697104,0.05402310782366218,0.04698572518206147,0.9973885779725773,0.009479460178924974
P200,10.0,0.0,200.0,127.58999633789062,1742199617.362962,aruco_2,18.42063065946997,53.13014334554082,28.51322390703448,-0.03995144987527593,0.079742828297777,0.9958868558243925,-0.015947528057763113
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3632975,aruco_4,212.74563082921458,53.16786587749086,50.55422345884442,-0.019968798808454973,0.052289579373896375,0.9984298565039734,0.002204285392882656
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3635318,aruco_6,396.94463837190835,53.68275522646183,45.98188424405281,-0.03296178473356795,0.07748125611987501,0.9963911387866408,-0.010717486845317209
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3636866,aruco_10,763.8276792524075,55.50312173952477,28.6601888767658,0.02745876465867163,-0.016094860514592454,0.9994742388524646,-0.00618124689746616
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3638344,aruco_0,128.23989355857452,3.8462408623004123,44.366287825178816,0.3886386282255966,0.031628860762578,0.9207499425856797,0.01338505847975983
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3639767,aruco_1,2.2295079616568847,-50.78315886667155,-5.644014838608324,0.0035279289718293918,-0.058089140374313085,0.9982864817898628,-0.00610704937187954
P200,10.0,0.0,200.0,127.58999633789062,1742199617.36412,aruco_3,217.6257130864207,-36.9939501077112,72.29656724641987,-0.05256704181887264,-0.014595590668812592,0.9984587709501457,-0.01018566295346632
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3642735,aruco_5,399.3888826290472,-39.89425294626022,56.824300204677215,0.09807443870345872,-0.03151801879719835,0.9946662004770523,-0.005211387458971469
P200,10.0,0.0,200.0,127.58999633789062,1742199617.364544,aruco_7,586.4044257149968,-41.388972249913934,33.52883459443723,0.03429812968302039,-0.006986819704352888,0.9993863681269748,-0.0013038676648553524
P200,10.0,0.0,200.0,127.58999633789062,1742199617.3653004,aruco_9,762.9938882738238,-38.01909765330894,39.10209492315842,0.035176404999399606,-0.006906881635612867,0.9993566045101088,0.0011325879131396156
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4735882,aruco_8,584.2634537469303,59.218676403086135,35.84171515137846,0.05377696790786459,0.04658262454627689,0.9974274916489562,0.008745621850860578
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4740229,aruco_2,18.395045653560537,53.1360633471475,28.408040385373255,-0.04198450975206206,0.08043665001315325,0.9957420013436878,-0.016281993073128984
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4743397,aruco_4,212.55993011888694,53.17096708132382,49.85974304133667,-0.016402476838826407,0.05283555818022993,0.9984665607683716,0.0019697326784463816
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4746406,aruco_6,396.9692150646913,53.69044965195347,46.862909585983495,-0.037620418739047805,0.07741268085872301,0.9962308520847193,-0.010773140662481258
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4749281,aruco_10,765.1509686980208,55.43416429809929,25.768329567545045,0.025907657439758182,-0.01197131143974205,0.9995783385758575,-0.005349418091334792
P200,10.0,0.0,200.0,128.32000732421875,1742199617.475266,aruco_0,128.94209256697252,3.94147161330978,44.68083203187734,0.3827040622994365,0.023165608045629806,0.9234097525324051,0.01775863625201092
P200,10.0,0.0,200.0,128.32000732421875,1742199617.475678,aruco_1,1.1541450022772848,-51.085037924398,-7.695218976778606,0.005901067127615566,-0.05416004639875521,0.9984904590202648,-0.006975694236982158
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4760497,aruco_3,217.53365807330655,-37.08203466840122,71.98194598146334,-0.05009366571589537,-0.018961028389527228,0.9985241229386226,-0.008981656101960682
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4763594,aruco_5,399.4251892472318,-39.512283619788064,59.61087072549609,0.10352163692126747,-0.03121000067258146,0.9941264747195783,-0.004663554477916597
P200,10.0,0.0,200.0,128.32000732421875,1742199617.47662,aruco_7,586.0127852860562,-41.15634895755642,35.08356592251805,0.04071980731995024,-0.010694061203451073,0.9991132393049765,-0.0005095058290942253
P200,10.0,0.0,200.0,128.32000732421875,1742199617.4768903,aruco_9,761.4096122801009,-37.58901457368033,42.26669073785494,0.03754167132639631,-0.011047321325226865,0.9992298878141381,0.0028637590067308147
P200,10.0,0.0,200.0,129.0500030517578,1742199617.579205,aruco_8,584.1116810810039,59.17414294576759,36.539333456232505,0.05885378617335969,0.04294609896438588,0.9972956405217696,0.009657121593404545
P200,10.0,0.0,200.0,129.0500030517578,1742199617.5796814,aruco_2,18.011477762216177,53.119399962550204,27.696339452168097,-0.04026979547758169,0.08060720170984122,0.9958066232230045,-0.015810819633319474
P200,10.0,0.0,200.0,129.0500030517578,1742199617.5801084,aruco_4,212.67636525118647,53.150193918677076,50.35057997889314,-0.014760253424941498,0.04929613447678253,0.9986725618272538,0.0022650761427218356
P200,10.0,0.0,200.0,129.0500030517578,1742199617.58065,aruco_6,397.019625580501,53.72232222473495,48.38574182780842,-0.04517538208393955,0.07931814611920986,0.9957635572275797,-0.011079029716152496
P200,10.0,0.0,200.0,129.0500030517578,1742199617.5809984,aruco_10,764.9385073094181,55.42619286379479,26.1776809200811,0.025421710544733786,-0.011146245541848428,0.9996049693244164,-0.004403791680774279
P200,10.0,0.0,200.0,129.0500030517578,1742199617.581275,aruco_0,130.86669086591058,4.143123834344759,47.309725242457354,0.382855600664279,0.022209299952002493,0.9234007817536243,0.016103329468558237
P200,10.0,0.0,200.0,129.0500030517578,1742199617.58159,aruco_1,1.4673613387977125,-51.040492591413454,-7.084232091078779,0.005821709650138013,-0.060160703768016854,0.9981603238069995,-0.004770292092158849
